id,title,url,summary,pub_date,source,PESTEL_category,cleaned_summary,Sentiment
544,Jokowi Batal Pindah Kantor ke IKN Juli Ini,https://www.cnnindonesia.com/ekonomi/20240709114118-532-1119153/jokowi-batal-pindah-kantor-ke-ikn-juli-ini,Presiden Jokowi batal pindah kantor ke IKN Nusantara pada Juli 2024 karena fasilitas dasar belum dinilai siap.,2024-07-09 05:02:01,CNN Ekonomi,Legal,presiden jokowi batal pindah kantor ikn nusantara juli fasilitas dasar dinilai,Neutral
545,Zulhas Kejar Ekspor Indonesia ke Iran Tembus Rp8 T di 2030,https://www.cnnindonesia.com/ekonomi/20240708204503-92-1118986/zulhas-kejar-ekspor-indonesia-ke-iran-tembus-rp8-t-di-2030,"Menteri Perdagangan Zulkifli Hasan alias Zulhas menargetkan ekspor Indonesia ke Iran mencapai US$494 juta atau Rp8,03 triliun (kurs Rp16.269).",2024-07-09 04:42:23,CNN Ekonomi,Social,menteri perdagangan zulkifli hasan alias zulhas menargetkan ekspor indonesia iran mencapai u juta rp triliun kurs rp,Neutral
546,"Telkomsel, Operator Seluler Terbesar dengan Layanan Digital Terdepan",https://www.cnnindonesia.com/ekonomi/20240708153421-97-1118865/telkomsel-operator-seluler-terbesar-dengan-layanan-digital-terdepan,"Telkomsel adalah salah satu operator seluler terbesar di Indonesia dan bahkan Asia yang melayani lebih dari 159,7 juta pelanggan.",2024-07-09 04:41:27,CNN Ekonomi,Environmental,telkomsel salah operator seluler terbesar indonesia asia melayani juta pelanggan,Neutral
547,Peran Sucofindo Majukan Pembangunan Infrastruktur di Sumsel,https://www.cnnindonesia.com/ekonomi/20240708165334-97-1118906/peran-sucofindo-majukan-pembangunan-infrastruktur-di-sumsel,"PT Sucofindo memiliki jurus jitu dalam upaya memajukan pembangunan di Sumsel, yaitu dengan menyediakan layanan terpadu satu pintu.",2024-07-09 04:22:24,CNN Ekonomi,Economic,pt sucofindo memiliki jurus jitu upaya memajukan pembangunan sumsel menyediakan layanan terpadu pintu,Neutral
548,"Profil Jatake, Calon Stasiun KRL Termegah di Tangerang",https://www.cnnindonesia.com/ekonomi/20240709110623-92-1119139/profil-jatake-calon-stasiun-krl-termegah-di-tangerang,"Jatake akan menjadi stasiun KRL termegah yang ada Tangerang, Banten sekaligus calon kebanggaan warga BSD City dan sekitarnya.",2024-07-09 04:21:04,CNN Ekonomi,Environmental,jatake stasiun krl termegah tangerang banten calon kebanggaan warga bsd city,Neutral
549,Adhi Karya Usul PMN Rp2 T Tahun Depan,https://www.cnnindonesia.com/ekonomi/20240708205018-92-1118988/adhi-karya-usul-pmn-rp2-t-tahun-depan,"PT Adhi Karya (Persero) Tbk meminta penyertaan modal negara (PMN) senilai Rp2,09 triliun untuk 2025.",2024-07-09 03:50:12,CNN Ekonomi,Economic,pt adhi karya persero tbk penyertaan modal negara pmn senilai rp triliun,Neutral
550,"Apa Itu Liga Arab, Kumpulan Negara yang Kompak Boikot Israel?",https://www.cnnindonesia.com/ekonomi/20240709095708-92-1119090/apa-itu-liga-arab-kumpulan-negara-yang-kompak-boikot-israel,"Liga Arab dibentuk pada 22 Maret 1945. Anggotanya Arab Saudi, Yaman, Irak hingga Mesir utnuk membahas masalah persatuan di kawasan Arab.",2024-07-09 03:17:19,CNN Ekonomi,Legal,liga arab dibentuk maret anggotanya arab saudi yaman irak mesir utnuk membahas persatuan kawasan arab,Neutral
551,Harga Minyak Melandai Seiring Reda Badai Beryl di AS,https://www.cnnindonesia.com/ekonomi/20240709092706-85-1119077/harga-minyak-melandai-seiring-reda-badai-beryl-di-as,Harga minyak dunia turun tipsi pada Selasa (9/7) usai dampak badai Beryl yang dikhawatirkan mengganggu pasokan ternyata tak separah perkiraan.,2024-07-09 02:42:06,CNN Ekonomi,Social,harga minyak dunia turun tipsi selasa dampak badai beryl dikhawatirkan mengganggu pasokan separah perkiraan,Neutral
552,"Kompak dengan Mata Uang Lain, Rupiah Layu ke Rp16.305",https://www.cnnindonesia.com/ekonomi/20240709091931-78-1119073/kompak-dengan-mata-uang-lain-rupiah-layu-ke-rp16305,"Nilai tukar rupiah dibuka melemah 0,29 persen ke posisi Rp16.305 per dolar AS di perdagangan pasar spot pada Selasa (9/7) pagi.",2024-07-09 02:22:52,CNN Ekonomi,Social,nilai tukar rupiah dibuka melemah persen posisi rp dolar a perdagangan pasar spot selasa pagi,Neutral
553,"10 Agustus Pembangunan IKN Dihentikan Sementara, Ada Apa?",https://www.cnnindonesia.com/ekonomi/20240708103852-92-1118720/10-agustus-pembangunan-ikn-dihentikan-sementara-ada-apa,"Pemerintah menghentikan sementara pembangunan IKN pada 10 Agustus 2024 mendatang, jelang HUT RI ke-79 di ibu kota baru itu.",2024-07-09 02:10:10,CNN Ekonomi,Legal,pemerintah menghentikan pembangunan ikn agustus jelang hut ri kota,Neutral
554,"Industri Petrokimia Teriak, Aturan Impor Ancam Investasi Rp437,4 T",https://www.cnnindonesia.com/ekonomi/20240708205429-92-1118989/industri-petrokimia-teriak-aturan-impor-ancam-investasi-rp4374-t,Industri petrokimia ikut teriak imbas aturan relaksasi impor dalam Permendag 8 tahun 2024 yang berlaku sejak 17 Mei 2024.,2024-07-09 01:50:20,CNN Ekonomi,Legal,industri petrokimia teriak imbas aturan relaksasi impor permendag berlaku mei,Neutral
555,Boeing Mengaku Salah Atas Kecelakaan Maut Lion Air-Ethiopian Airlines,https://www.cnnindonesia.com/ekonomi/20240709075400-92-1119059/boeing-mengaku-salah-atas-kecelakaan-maut-lion-air-ethiopian-airlines,Boeing mengaku bersalah atas dua kecelakaan maut pesawat 737 Max sehingga lepas dari tuntutan keluarga korban sebesar Rp403 triliun.,2024-07-09 01:20:52,CNN Ekonomi,Economic,boeing mengaku bersalah kecelakaan maut pesawat max lepas tuntutan keluarga korban rp triliun,Neutral
556,FOTO: Warga BSD Bakal Punya Stasiun KRL Termegah di Tangerang,https://www.cnnindonesia.com/ekonomi/20240708120809-94-1118765/foto-warga-bsd-bakal-punya-stasiun-krl-termegah-di-tangerang,Warga BSD City dan masyarakat sekitar bakal punya stasiun KRL termegah di Kabupaten Tangerang.,2024-07-09 00:38:00,CNN Ekonomi,Environmental,warga bsd city masyarakat stasiun krl termegah kabupaten tangerang,Neutral
557,Manjurkah Family Office Tarik Investasi Masuk RI seperti Klaim Luhut?,https://www.cnnindonesia.com/ekonomi/20240709061806-92-1119019/manjurkah-family-office-tarik-investasi-masuk-ri-seperti-klaim-luhut,Family office tak mampu menarik dana kaum super kaya masuk karena Indonesia bakal kalah melawan negara tax haven dan pusat keuangan dunia.,2024-07-09 00:10:30,CNN Ekonomi,Technological,family office menarik dana kaum super kaya masuk indonesia kalah melawan negara tax haven pusat keuangan dunia,Positive
558,"Sri Mulyani Proyeksi APBN 2024 Ditutup Defisit Rp609,7 T",https://www.cnnindonesia.com/ekonomi/20240708211811-532-1118995/sri-mulyani-proyeksi-apbn-2024-ditutup-defisit-rp6097-t,"Menteri Keuangan (Menkeu) Sri Mulyani memproyeksi defisit APBN 2024 mencapai Rp609,7 triliun pada akhir tahun ini.",2024-07-08 23:29:28,CNN Ekonomi,Economic,menteri keuangan menkeu sri mulyani memproyeksi defisit apbn mencapai rp triliun,Neutral
559,IHSG Masih Berpotensi Tumbuh Meski Pasar Jenuh,https://www.cnnindonesia.com/ekonomi/20240709061011-92-1119018/ihsg-masih-berpotensi-tumbuh-meski-pasar-jenuh,IHSG diprediksi masih bisa menguat pada perdagangan Selasa (9/7) meski kondisi pasar stagnan.,2024-07-08 23:15:14,CNN Ekonomi,Social,ihsg diprediksi menguat perdagangan selasa kondisi pasar stagnan,Neutral
560,Foto: Eks Mentan SYL Dihukum 10 Tahun Penjara,https://kumparan.com/kumparannews/foto-eks-mentan-syl-dihukum-10-tahun-penjara-236j7G1zXPa,Mantan Menteri Pertanian Syahrul Yasin Limpo (SYL) divonis 10 tahun penjara. #newsupdate #kumparannews #news,2024-07-11 06:30:35,Kumparan News,Legal,mantan menteri pertanian syahrul yasin limpo syl divonis penjara newsupdate kumparannews news,Neutral
561,Pizza Hut Gandeng Anak SMK Bikin Hot Box Delivery yang Bisa Jaga Suhu Makanan,https://kumparan.com/kumparanfood/pizza-hut-gandeng-anak-smk-bikin-hot-box-delivery-yang-bisa-jaga-suhu-makanan-236gh5iXl5X,Hot box delivery ini dilengkapi teknologi energi aktif yang merupakan hasil karya siswa SMK N 35 Jakarta. #kumparanFOOD #newsupdate,2024-07-11 06:30:04,Kumparan News,Legal,hot box delivery dilengkapi teknologi energi aktif hasil karya siswa smk n jakarta kumparanfood newsupdate,Positive
562,"Jokowi Tinjau Layanan di RSUD Bob Bazar Lampung, Dokter Spesialis Masih Kurang",https://kumparan.com/kumparannews/jokowi-tinjau-layanan-di-rsud-bob-bazar-lampung-dokter-spesialis-masih-kurang-236hwOR6Wuw,"Jokowi Tinjau Layanan di RSUD Bob Bazar Lampung, Dokter Spesialis Masih Kurang. #Newsupdate #update #news #text",2024-07-11 06:26:12,Kumparan News,Legal,jokowi tinjau layanan rsud bob bazar lampung dokter spesialis newsupdate update news text,Neutral
563,PDIP Santai Ahmad Luthfi-Taj Yasin Tebar Kode Maju Pilgub Jateng: Foto Aja Heboh,https://kumparan.com/kumparannews/pdip-santai-ahmad-luthfi-taj-yasin-tebar-kode-maju-pilgub-jateng-foto-aja-heboh-236ixfvGWGq,PDIP Santai Ahmad Luthfi-Taj Yasin Tebar Kode Maju Pilgub Jateng: Foto Aja Heboh #Newsupdate #Update #news #text,2024-07-11 06:23:11,Kumparan News,Legal,pdip santai ahmad luthfitaj yasin tebar kode maju pilgub jateng foto aja heboh newsupdate update news text,Neutral
564,"Setelah ke NU, Grand Syekh Al Azhar Kunjungi PP Muhammadiyah ",https://kumparan.com/kumparannews/setelah-ke-nu-grand-syekh-al-azhar-kunjungi-pp-muhammadiyah-236ioJgdVur,"Setelah ke NU, Grand Syekh Al Azhar Kunjungi PP Muhammadiyah. #Newsupdate #update #news #text",2024-07-11 06:19:12,Kumparan News,Legal,nu grand syekh al azhar kunjungi pp muhammadiyah newsupdate update news text,Positive
565,Kebijakan Pembangunan yang Menyengsarakan Rakyat,https://kumparan.com/kh-anwar-abbas/kebijakan-pembangunan-yang-menyengsarakan-rakyat-236illHSNR6,Filosofi pembangunan yang berlaku sekarang ini sudah tidak lagi ditujukan untuk terciptanya sebesar-besar kemakmuran rakyat. #userstory,2024-07-11 06:12:54,Kumparan News,Legal,filosofi pembangunan berlaku terciptanya sebesarbesar kemakmuran rakyat userstory,Neutral
566,Hadi Minta Kementerian/Lembaga Segera Disiplinkan Pegawai Terlibat Judi Online,https://kumparan.com/kumparannews/hadi-minta-kementerian-lembaga-segera-disiplinkan-pegawai-terlibat-judi-online-236inximgDe,Hadi Minta Kementerian/Lembaga Segera Disiplinkan Pegawai Terlibat Judi Online #newsupdate #update #news #text,2024-07-11 06:17:19,Kumparan News,Legal,hadi kementerianlembaga disiplinkan pegawai terlibat judi online newsupdate update news text,Neutral
567,Blak-blakan Dirut BUMN PT Primissima: Rumahkan Karyawan hingga Berhenti Operasi,https://kumparan.com/kumparanbisnis/blak-blakan-dirut-bumn-pt-primissima-rumahkan-karyawan-hingga-berhenti-operasi-236ilMgm70O,"Dirut PT Primissima (Persero),  Usmansyah blak-blakan terkait kondisi perusahaan yang sudah rumahkan karyawan dan berhenti operasional. #bisnisupdate #Update #bisnis #text",2024-07-11 06:15:32,Kumparan News,Legal,dirut pt primissima persero usmansyah blakblakan terkait kondisi perusahaan rumahkan karyawan berhenti operasional bisnisupdate update bisnis text,Neutral
568,"Harga Tiket Mahal, Luhut Kaji Pembebasan Bea Impor Kebutuhan Perawatan Pesawat",https://kumparan.com/kumparanbisnis/harga-tiket-mahal-luhut-kaji-pembebasan-bea-impor-kebutuhan-perawatan-pesawat-236inmFfpYF,Luhut mengatakan porsi biaya perawatan pesawat berada di 16 persen keseluruhan setelah avtur. #bisnisupdate #update #bisnis #text,2024-07-11 06:16:03,Kumparan News,Legal,luhut porsi biaya perawatan pesawat persen avtur bisnisupdate update bisnis text,Neutral
569,Korsel-Jepang Khawatirkan Aliansi Rusia-Korut: Ini Masalah Keamanan Dunia,https://kumparan.com/kumparannews/korsel-jepang-khawatirkan-aliansi-rusia-korut-ini-masalah-keamanan-dunia-236iEWwyM90,"Presiden Korsel Yoon Suk-yeol dan PM Jepang Fumio Kishida mengaku khawatir atas meningkatnya hubungan Rusia dan Korut. ""Ini masalah keamanan bagi Asia Timur & dunia."" #newsupdate #update #news #text",2024-07-11 06:11:51,Kumparan News,Legal,presiden korsel yoon sukyeol pm jepang fumio kishida mengaku khawatir meningkatnya hubungan rusia korut keamanan asia timur dunia newsupdate update news text,Neutral
570,2 Anak Buah SYL Divonis 4 Tahun Penjara,https://kumparan.com/kumparannews/2-anak-buah-syl-divonis-4-tahun-penjara-236gWp2bFf3,"Hakim menyatakan 2 pejabat Kementan, Kasdi Subagyono dan Muhammad Hatta, bersalah turut bersama-sama korupsi dengan SYL. Keduanya dihukum 4 tahun penjara. #newsupdate #update #news #text",2024-07-11 06:09:44,Kumparan News,Legal,hakim pejabat kementan kasdi subagyono muhammad hatta bersalah bersamasama korupsi syl dihukum penjara newsupdate update news text,Neutral
571,Website RSUD dr. Soetomo Surabaya Alami 15 Ribu Kali Percobaan Peretasan,https://kumparan.com/kumparannews/website-rsud-dr-soetomo-surabaya-alami-15-ribu-kali-percobaan-peretasan-236hQhBs5oy,Website RSUD dr. Soetomo Surabaya Alami 15 Ribu Kali Percobaan Peretasan #newsupdate #update #news #text,2024-07-11 06:08:21,Kumparan News,Legal,website rsud dr soetomo surabaya alami ribu kali percobaan peretasan newsupdate update news text,Neutral
572,"Tutup Paripurna DPR, Puan Singgung Fenomena No Viral No Justice",https://kumparan.com/kumparannews/tutup-paripurna-dpr-puan-singgung-fenomena-no-viral-no-justice-236iYO4QRai,"Tutup Paripurna DPR, Puan Singgung Fenomena No Viral No Justice #Newsupdate #update #news #text",2024-07-11 06:02:23,Kumparan News,Legal,tutup paripurna dpr puan singgung fenomena no viral no justice newsupdate update news text,Neutral
573,"Belum Bayar THR, 4 Perusahaan di DIY Terancam Disanksi, Maksimal Bisa Dibekukan",https://kumparan.com/pandangan-jogja/belum-bayar-thr-4-perusahaan-di-diy-terancam-disanksi-maksimal-bisa-dibekukan-236ilAf44vq,Keempat perusahaan tersebut kini tengah diproses ke tahap rekomendasi untuk disanksi administrasi. #publisherstory #pandanganjogja,2024-07-11 06:03:54,Kumparan News,Environmental,keempat perusahaan diproses tahap rekomendasi disanksi administrasi publisherstory pandanganjogja,Neutral
574,"Jokowi Ingatkan Hadi, Revisi UU TNI-Polri Harus Hati-hati",https://kumparan.com/kumparannews/jokowi-ingatkan-hadi-revisi-uu-tni-polri-harus-hati-hati-236ieXPYLoU,"Jokowi Ingatkan Hadi, Revisi UU TNI-Polri Harus Hati-hati. #Newsupdate #Update #News #Text",2024-07-11 06:00:24,Kumparan News,Legal,jokowi ingatkan hadi revisi uu tnipolri hatihati newsupdate update news text,Neutral
575,Kementerian PUPR: Pembangunan Istana Presiden Agustus Sudah Bersih,https://kumparan.com/kumparanbisnis/kementerian-pupr-pembangunan-istana-presiden-agustus-sudah-bersih-236ifUYowaN,Kementerian PUPR menyebut pembangunan Istana Negara di IKN sudah hampir rampung. #bisnisupdate #update #bisnis #text,2024-07-11 06:01:42,Kumparan News,Legal,kementerian pupr menyebut pembangunan istana negara ikn rampung bisnisupdate update bisnis text,Neutral
576,RUU Wantimpres Ajang Bagi-Bagi Jabatan ke Mantan Presiden? Ini Kata PAN,https://kumparan.com/kumparannews/ruu-wantimpres-ajang-bagi-bagi-jabatan-ke-mantan-presiden-ini-kata-pan-236idJullKG,RUU Wantimpres Ajang Bagi-Bagi Jabatan ke Mantan Presiden? Ini Kata PAN #newsupdate #update #news #text,2024-07-11 06:00:56,Kumparan News,Legal,ruu wantimpres ajang bagibagi jabatan mantan presiden pan newsupdate update news text,Neutral
577,"Lepas Rindu, Anggun C. Sasmi Gelar Konser Tunggal di Jakarta",https://kumparan.com/kumparanhits/lepas-rindu-anggun-c-sasmi-gelar-konser-tunggal-di-jakarta-236eTbuJljx,"Anggun C. Sasmi menggelar konser tunggal pada 28 Juli di Plenary Hall, Jakarta Convention Center.#kumparanHITS #newsupdate",2024-07-11 06:00:16,Kumparan News,Legal,anggun c sasmi menggelar konser tunggal juli plenary hall jakarta convention centerkumparanhits newsupdate,Neutral
578,Bahlil Pastikan Perpanjangan IUPK Freeport Terbit Sebelum Prabowo Menjabat,https://kumparan.com/kumparanbisnis/bahlil-pastikan-perpanjangan-iupk-freeport-terbit-sebelum-prabowo-menjabat-236idwjABdf,"Menteri Investasi, Bahlil Lahadalia memastikan, perpanjangan IUPK PT Freeport Indonesia (PTFI) yang sejatinya berakhir tahun 2041, terbit sebelum pelantikan Prabowo jadi presiden. #bisnisupdate",2024-07-11 05:59:43,Kumparan News,Legal,menteri investasi bahlil lahadalia perpanjangan iupk pt freeport indonesia ptfi sejatinya terbit pelantikan prabowo presiden bisnisupdate,Neutral
579,Polisi Selidiki Kasus Viral Ternak Mati dan Diduga Dicuri di Bogor,https://kumparan.com/kumparannews/polisi-selidiki-kasus-viral-ternak-mati-dan-diduga-dicuri-di-bogor-236idTG9tvn,Polisi Selidiki Kasus Viral Ternak Mati dan Diduga Dicuri di Bogor.#newsupdate #update #news #text,2024-07-11 05:58:19,Kumparan News,Legal,polisi selidiki viral ternak mati diduga dicuri bogornewsupdate update news text,Neutral
580,"Keluarga Diganggu, Pemain Uruguay Baku Hantam dengan Suporter Kolombia ",https://kumparan.com/kumparanbola/keluarga-diganggu-pemain-uruguay-baku-hantam-dengan-suporter-kolombia-236hHO7VX53,Pemandangan kacau balau tersaji di tribune usai laga Uruguay vs Kolombia. #kumparanBOLA #bola #bigmatch #text,2024-07-11 05:56:51,Kumparan News,Legal,pemandangan kacau balau tersaji tribune laga uruguay v kolombia kumparanbola bola bigmatch text,Neutral
581,SYL Divonis 10 Tahun Penjara,https://kumparan.com/kumparannews/syl-divonis-10-tahun-penjara-236f747D6nA,Hakim menilai SYL terbukti menerima pungli dari pejabat Kementan. SYL divonis 10 tahun penjara atas perbuatannya itu. #newsupdate #update #news #text,2024-07-11 05:53:34,Kumparan News,Legal,hakim menilai syl terbukti menerima pungli pejabat kementan syl divonis penjara perbuatannya newsupdate update news text,Neutral
582,"Namai Programnya Sipepek-Simontok, Pemda Dinilai Vulgar dan Seksis",https://kumparan.com/kumparannews/namai-programnya-sipepek-simontok-pemda-dinilai-vulgar-dan-seksis-236iPYXyK5Z,"Namai Programnya Sipepek-Simontok, Pemda Dinilai Vulgar dan Seksis. #focus #programnyeleneh #news #text",2024-07-11 05:46:12,Kumparan News,Legal,namai programnya sipepeksimontok pemda dinilai vulgar seksis focus programnyeleneh news text,Negative
583,"PAN Siapkan 3 Wakil untuk Ridwan Kamil: Zita Anjani, Bima Arya, Desy Ratnasari",https://kumparan.com/kumparannews/pan-siapkan-3-wakil-untuk-ridwan-kamil-zita-anjani-bima-arya-desy-ratnasari-236iHhCj2Xp,"PAN Siapkan 3 Wakil untuk Ridwan Kamil: Zita Anjani, Bima Arya, Desy Ratnasari #newsupdate #update #news #text",2024-07-11 05:37:54,Kumparan News,Legal,pan siapkan wakil ridwan kamil zita anjani bima arya desy ratnasari newsupdate update news text,Neutral
584,Garuda Indonesia Tambah Frekuensi Penerbangan dari Sydney hingga Seoul ke Bali,https://kumparan.com/kumparantravel/garuda-indonesia-tambah-frekuensi-penerbangan-dari-sydney-hingga-seoul-ke-bali-236hW8AIS4c,Maskapai penerbangan Garuda Indonesia menambah frekuensi penerbangan ke Bali. #kumparanTRAVEL #newsupdate,2024-07-11 05:27:18,Kumparan News,Legal,maskapai penerbangan garuda indonesia menambah frekuensi penerbangan bali kumparantravel newsupdate,Neutral
585,"Kenali surat suara Pilkada 2024, ini dia jenis-jenisnya",https://www.antaranews.com/berita/4188174/kenali-surat-suara-pilkada-2024-ini-dia-jenis-jenisnya,Setelah pesta demokrasi Pemilihan Umum (Pemilu) beberapa waktu lalu. Dalam beberapa bulan lagi masyarakat Indonesia,2024-07-08 15:21:54,Antara News Politik,Environmental,pesta demokrasi pemilihan pemilu masyarakat indonesia,Neutral
586,Pengertian dan sejarah singkat Pilkada di Indonesia,https://www.antaranews.com/berita/4184601/pengertian-dan-sejarah-singkat-pilkada-di-indonesia,"Pemilihan Kepala Daerah (Pilkada) sebentar lagi akan digelar, sebagai wujud dari demokrasi di Indonesia. Proses Pilkada",2024-07-05 15:36:23,Antara News Politik,Environmental,pemilihan kepala daerah pilkada sebentar digelar wujud demokrasi indonesia prose pilkada,Neutral
